# Constructed from biom file																									
#OTU ID	Bn25	Bn26	Bn27	Bn28	Bn29	Bn30	Bn31	Bn32	Bn33	Bn34	Bn35	Bn36	Bn61	Bn62	Bn63	Bn64	Bn65	Bn66	Bn67	Bn68	Bn69	Bn70	Bn71	Bn72	taxonomy
OTU1343	0	0	7	4	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
OTU1573	0	0	5	6	0	0	0	0	0	0	0	0	0	0	3	1	0	2	1	0	0	0	0	2	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
OTU1608	0	0	9	1	0	0	13	0	0	0	3	5	0	1	5	2	0	0	1	5	0	0	5	5	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
OTU2034	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
OTU467	0	0	16	9	0	0	5	12	0	0	7	4	0	1	9	15	0	0	2	8	0	2	5	7	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU1725	0	0	20	14	0	0	2	13	0	0	3	1	0	0	20	12	0	0	0	2	0	0	1	3	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
OTU1241	0	0	7	17	0	0	5	0	0	2	0	0	0	8	3	7	0	1	0	2	0	0	0	0	k__Bacteria; p__Chloroflexi; c__C0119; o__; f__; g__; s__
OTU1375	0	0	15	10	0	0	4	3	0	0	1	0	0	0	12	6	0	0	2	3	0	0	1	2	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__
OTU649	0	0	17	7	0	0	11	5	0	0	0	0	0	2	2	2	0	1	0	5	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU900	0	0	11	6	0	0	4	14	0	0	6	1	0	1	10	6	0	0	1	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
OTU1126	0	0	22	15	0	0	6	13	0	0	17	21	0	0	11	21	0	0	0	4	0	0	25	29	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU1657	0	0	19	0	0	2	1	0	0	0	0	1	0	3	7	2	0	2	0	0	0	0	2	2	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__
OTU2114	0	0	23	16	0	0	6	4	0	2	21	9	0	1	8	1	0	0	1	2	0	0	12	10	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
OTU257	0	0	14	16	0	0	10	22	0	0	2	1	0	4	13	18	0	1	4	5	0	0	0	0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
OTU787	0	0	26	15	0	0	5	19	0	0	4	1	0	0	17	17	0	0	0	8	1	0	6	9	k__Bacteria; p__Acidobacteria; c__Acidobacteria-5; o__; f__; g__; s__
OTU984	0	0	20	9	0	0	10	6	0	0	0	0	0	1	10	5	0	0	1	9	0	0	1	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
OTU840	0	0	6	5	0	0	2	2	0	0	2	2	0	10	6	3	0	0	2	0	0	8	0	2	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
OTU398	0	0	69	19	0	0	13	14	0	5	14	8	0	0	70	27	0	0	6	1	0	2	29	28	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__
OTU286	0	0	26	10	0	0	13	7	0	0	18	49	0	0	4	18	0	0	4	2	0	2	47	90	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
OTU640	0	0	19	20	0	0	6	11	0	0	5	11	0	1	8	6	0	0	0	3	0	0	4	7	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
OTU1541	0	0	14	4	0	0	1	4	0	2	0	0	0	3	3	4	0	1	0	2	0	3	5	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU489	0	0	39	60	0	0	19	19	0	0	6	4	0	7	45	27	0	0	0	12	0	1	10	6	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
OTU2158	0	0	16	12	0	0	2	10	0	0	0	1	0	1	10	3	0	0	2	3	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
OTU830	0	0	10	7	0	0	0	2	0	0	1	2	0	0	0	5	0	0	0	0	0	0	2	4	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
OTU2062	0	0	4	0	0	2	0	0	0	0	3	0	0	1	3	1	0	0	1	0	0	0	2	3	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__
OTU883	0	0	10	5	0	0	5	7	0	1	1	0	0	1	6	5	0	1	0	3	0	1	9	3	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
OTU903	0	0	8	5	0	0	12	6	0	0	4	3	0	0	3	8	0	0	1	2	0	0	2	7	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__
OTU1376	0	0	7	2	0	0	1	3	0	0	0	0	0	1	8	3	0	0	0	3	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__
OTU1822	0	0	13	0	0	0	2	7	0	0	0	2	0	0	5	11	0	0	1	2	0	0	2	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__
OTU306	0	0	13	13	0	0	0	21	0	0	4	5	0	0	8	8	2	0	2	2	0	0	8	13	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
OTU1595	0	0	13	20	0	0	16	9	0	0	1	0	0	2	16	5	0	0	1	8	0	0	0	5	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
OTU1011	0	0	17	19	0	0	4	5	0	0	1	0	0	0	7	6	0	0	0	1	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
OTU391	0	0	43	38	0	0	10	31	0	0	13	20	0	1	17	36	0	1	3	7	0	0	17	37	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
OTU254	0	0	25	5	0	1	20	6	0	0	3	4	0	0	10	6	0	0	3	1	0	0	8	2	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__
OTU2012	0	0	13	4	0	0	7	1	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
OTU796	0	0	4	6	0	0	2	2	0	1	4	3	0	0	3	6	0	0	0	0	0	0	2	4	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__
OTU1188	0	0	9	2	0	0	1	6	0	0	1	0	0	0	4	4	0	0	0	1	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
OTU1411	0	0	6	2	0	0	0	0	0	0	1	1	0	0	11	5	0	0	0	1	0	0	2	2	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
OTU1509	0	0	11	7	0	0	1	8	0	0	7	5	0	0	5	10	0	0	0	5	0	0	6	6	k__Bacteria; p__Chloroflexi; c__TK17; o__; f__; g__; s__
OTU1905	0	0	6	7	0	0	3	11	0	0	13	5	0	0	4	11	0	0	1	2	0	0	2	12	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
OTU1861	0	0	17	16	0	0	0	4	0	0	4	5	0	1	12	16	0	0	1	7	0	0	1	3	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU191	0	0	28	20	0	0	12	13	0	0	10	9	0	0	53	32	0	0	2	11	0	0	5	22	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
OTU689	0	0	20	17	1	0	8	1	0	0	1	0	0	0	5	6	0	0	0	2	0	0	0	0	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__
OTU1732	0	0	11	8	0	0	2	2	0	0	0	0	0	0	7	1	0	0	0	1	0	0	1	1	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
OTU1185	0	0	7	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU1619	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	7	0	4	3	0	0	0	0	0	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
OTU1679	0	0	7	6	0	1	0	0	0	3	0	3	0	2	0	6	0	0	0	3	0	0	0	0	Unassigned
OTU839	0	0	5	4	0	0	0	0	0	0	0	1	0	1	5	4	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__
OTU1439	0	0	8	2	0	0	10	6	0	0	10	14	0	0	7	12	0	2	0	2	0	5	20	13	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__
OTU1057	0	0	7	1	0	0	2	15	3	0	13	11	0	0	3	15	0	0	1	0	0	0	12	11	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
OTU1897	0	0	4	4	0	0	1	1	0	0	0	0	0	1	3	3	0	2	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__C0119; o__; f__; g__; s__
OTU1461	0	0	3	2	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	4	2	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__KD8-87; f__; g__; s__
OTU543	0	0	8	4	0	0	0	7	0	0	4	2	0	0	6	4	0	0	3	3	0	0	1	6	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
OTU1749	0	0	4	0	0	0	0	1	0	0	3	1	0	4	2	1	0	0	0	0	0	6	3	7	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__; s__
OTU290	0	0	11	14	0	1	62	11	0	0	27	3	0	1	6	45	0	0	3	7	0	2	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU221	0	0	23	20	0	0	22	13	0	0	8	1	0	0	12	8	0	0	3	4	0	0	4	5	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
OTU1671	0	0	5	1	0	0	0	0	0	2	2	0	0	16	4	1	0	2	0	0	0	1	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__
OTU1625	0	0	14	14	0	0	0	8	0	0	3	0	0	0	9	12	0	0	5	6	0	0	3	10	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__PRR-10; g__; s__
OTU910	0	0	4	0	0	1	0	0	0	2	0	4	0	3	38	0	0	0	0	0	0	2	4	2	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
OTU1393	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
OTU1985	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__MLE1-12; f__; g__; s__
OTU1556	0	0	16	12	0	0	6	11	0	0	0	0	0	0	10	2	0	0	0	11	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__
OTU2148	0	0	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__
OTU431	0	0	15	16	0	0	0	1	0	0	0	0	0	5	12	1	0	1	0	5	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
OTU770	0	0	9	5	0	0	4	8	0	0	2	1	0	0	4	4	0	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
OTU203	0	0	10	7	0	0	19	2	0	0	4	0	0	0	7	19	0	0	11	1	0	0	0	4	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
OTU614	0	0	17	20	0	3	14	10	0	0	0	0	0	2	15	8	0	2	3	11	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
OTU777	0	0	6	4	0	0	0	4	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
OTU1204	0	0	3	1	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__
OTU2017	0	0	9	0	0	0	2	5	0	1	4	4	0	0	0	2	0	2	0	0	0	1	1	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU1304	0	0	22	33	0	0	3	12	0	0	4	6	0	2	13	18	0	0	1	10	0	0	8	17	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Pilimelia; s__
OTU889	0	0	12	10	0	1	10	15	0	0	1	8	0	0	2	10	0	0	0	4	0	0	7	5	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1170
OTU1474	0	0	5	2	0	0	0	1	0	0	0	0	0	1	2	4	0	0	0	0	0	0	1	1	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__
OTU999	0	0	7	6	0	0	2	6	0	0	2	0	0	0	12	11	0	0	0	10	0	1	6	2	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU171	0	0	33	44	0	0	66	17	0	0	34	12	0	2	27	38	0	5	18	17	0	4	5	16	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
OTU284	0	0	36	28	0	0	10	36	0	0	10	10	0	0	10	36	0	1	3	8	0	0	7	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
OTU1663	0	0	11	1	0	0	1	0	0	0	1	1	0	0	5	4	0	0	0	1	0	0	5	3	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__; g__; s__
OTU1050	0	0	10	7	0	0	1	2	0	0	1	3	0	0	3	5	0	0	0	1	0	0	2	1	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
OTU1583	0	0	11	3	0	0	0	0	0	0	1	0	0	1	5	0	0	1	0	0	0	12	10	10	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU414	0	0	16	17	0	0	51	2	0	0	11	1	0	0	24	10	0	2	3	6	0	0	2	10	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
OTU1995	0	0	10	9	0	0	8	16	0	0	2	2	0	3	13	32	0	0	0	8	0	0	2	5	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
OTU524	0	0	17	15	0	0	5	11	0	0	5	7	0	0	8	21	0	0	2	5	0	0	15	15	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
OTU1724	0	0	15	18	0	0	0	2	0	0	0	0	0	0	3	4	0	0	0	2	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
OTU1936	0	0	4	3	0	0	0	1	0	0	3	3	0	0	6	8	0	0	0	1	0	0	0	1	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__; g__; s__
OTU857	0	0	12	10	0	0	8	14	0	0	10	8	0	0	18	25	0	0	2	3	0	0	5	15	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__
OTU1287	0	0	10	4	0	0	2	5	0	0	2	1	2	0	29	9	0	0	2	4	0	0	0	4	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
OTU1527	0	0	10	7	0	0	5	4	0	0	7	5	0	0	3	1	0	0	0	1	0	0	1	1	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
OTU1512	0	0	8	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU1805	0	0	6	9	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	1	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU545	0	0	2	0	0	0	9	0	0	0	2	1	0	0	0	7	0	0	1	0	0	0	0	6	k__Bacteria; p__TM7; c__TM7-3; o__I025; f__; g__; s__
OTU1258	0	0	2	1	0	0	0	0	0	0	1	0	0	0	3	5	0	1	0	0	0	0	2	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__
OTU674	0	0	2	0	0	0	8	5	0	0	4	0	0	0	7	2	0	1	1	0	0	0	3	4	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
OTU2082	0	0	4	0	0	0	0	4	0	0	3	1	0	0	0	3	0	0	0	0	0	3	1	1	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__PK29; f__; g__; s__
OTU1301	0	0	21	30	0	0	6	8	0	0	2	0	0	0	17	22	0	0	2	17	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__
OTU1317	0	0	11	8	0	0	1	7	0	0	5	0	0	0	8	6	0	0	0	6	0	0	4	8	k__Bacteria; p__Acidobacteria; c__RB25; o__; f__; g__; s__
OTU1750	0	0	4	2	0	0	0	1	0	0	0	1	0	0	1	2	0	0	2	1	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU986	0	0	7	18	0	0	2	11	0	0	0	1	0	0	6	18	0	0	1	1	0	0	1	0	k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__; g__; s__
OTU683	0	0	9	12	0	0	14	1	0	0	3	1	0	0	19	6	0	0	4	2	0	0	2	3	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU989	0	0	18	9	0	0	9	7	0	0	11	3	0	0	12	8	0	0	1	3	0	0	1	2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__A21b; f__UD5; g__; s__
OTU1209	0	0	12	8	0	0	12	1	0	0	8	3	0	0	3	2	0	1	1	1	0	0	2	1	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU1698	0	0	8	7	0	1	0	2	0	0	0	0	0	1	9	5	0	0	0	1	0	0	0	0	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__
OTU120	0	0	44	38	0	0	15	25	0	2	31	32	0	0	16	23	0	0	0	7	0	2	45	53	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__
OTU930	0	0	18	20	0	0	1	8	0	0	4	7	0	0	10	11	0	0	3	2	0	0	1	4	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU1463	0	0	12	6	0	0	5	0	0	0	0	0	0	0	8	8	0	0	1	7	0	0	0	0	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__
OTU1635	0	0	3	3	0	0	2	0	0	0	0	0	0	1	4	3	0	0	0	2	0	0	0	2	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
OTU2139	0	0	3	16	0	0	0	8	0	0	0	0	0	0	15	8	0	0	3	10	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU2007	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
OTU1668	0	0	5	1	0	1	2	0	0	0	0	0	0	1	2	3	0	1	0	1	0	3	0	0	k__Bacteria; p__FBP; c__; o__; f__; g__; s__
OTU1374	0	0	3	0	0	0	0	5	0	0	4	4	0	0	0	0	0	0	0	1	0	0	7	14	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
OTU716	0	0	1	3	0	0	0	5	0	0	5	2	0	0	0	4	0	0	1	0	0	0	12	14	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__
OTU2198	0	0	16	28	0	0	6	9	0	0	6	1	0	1	19	13	0	1	0	19	0	1	6	3	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
OTU2196	0	0	5	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__PB19; f__; g__; s__
OTU749	0	0	5	5	0	0	4	3	0	0	4	0	0	0	11	16	0	0	0	3	0	0	0	1	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
OTU2187	0	0	5	13	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU560	0	0	12	6	0	0	1	6	0	0	0	1	0	0	10	14	0	0	0	0	0	0	1	1	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
OTU1235	0	0	7	0	0	2	0	2	0	0	1	0	0	0	2	4	0	0	0	1	0	0	0	0	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
OTU921	0	0	3	3	0	0	4	3	0	0	8	3	0	0	2	0	0	0	0	0	0	0	0	2	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
OTU647	0	0	7	1	0	0	6	4	0	0	1	5	0	0	7	6	0	0	0	2	0	0	5	11	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__PRR-10; g__; s__
OTU2169	0	0	2	0	0	0	0	2	2	0	3	0	0	0	0	3	0	0	0	2	0	0	1	1	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
OTU2142	0	0	1	1	0	0	3	0	0	0	4	1	0	0	0	3	0	0	0	0	0	0	3	0	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1145
OTU620	0	0	15	19	0	0	2	16	0	0	8	14	0	2	17	24	0	0	4	4	0	0	25	38	k__Bacteria; p__Chloroflexi; c__TK17; o__mle1-48; f__; g__; s__
OTU1059	0	0	17	12	0	0	5	11	0	1	9	9	0	0	7	18	0	0	2	3	0	0	22	17	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU1455	0	0	8	8	0	0	1	5	0	0	2	3	0	0	2	2	0	0	1	1	0	0	8	5	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU891	0	0	24	22	0	0	6	6	0	0	0	0	0	2	9	21	0	0	1	9	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU1593	0	0	24	16	0	0	1	3	0	0	5	2	0	0	16	14	1	0	3	2	0	0	1	7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__; s__
OTU1517	0	0	3	3	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__; g__; s__
OTU1418	0	0	4	3	0	0	2	0	0	0	1	1	0	0	4	1	0	0	0	0	0	0	0	3	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU681	0	0	3	0	0	0	2	3	0	0	4	8	0	0	3	2	0	0	0	2	0	0	2	3	k__Bacteria; p__Chloroflexi
OTU795	0	0	18	18	0	2	12	10	0	0	5	4	0	0	19	16	0	0	1	3	0	1	5	5	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__
OTU2045	0	0	3	1	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
OTU1257	0	0	16	7	0	0	1	9	0	0	0	7	0	0	12	6	0	0	1	1	0	0	5	9	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
OTU1128	0	0	41	29	0	0	7	10	0	0	3	3	0	2	5	11	0	0	1	3	0	0	3	4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
